Timestamp,Source IP,Destination IP,Source Port,Destination Port,Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Flow Bytes/s,Flow Packets/s,Packet Length Mean,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,Label
2026-06-20 11:50:44,192.168.2.164,121.125.84.86,10452,6667,17,5181083,186,14,47142,76540,23871.843,38.602,618.41,248.2876,3,2,1,25,161,Bot
2026-06-20 14:44:48,192.168.1.45,194.247.242.188,24816,63,6,3477,3,2,62,123,53206.7875,1438.0213,37.0,19.0989,1,4,8,0,0,PortScan
2026-06-20 09:00:03,192.168.0.110,202.243.67.25,4835,8080,6,477099,599,27,241750,27214,563748.8236,1312.0967,429.655,90.2653,2,109,9,29,53,DoS Hulk
2026-06-20 11:42:29,192.168.0.245,196.42.102.115,28164,80,6,486347,182,46,458127,19905,982903.1535,468.8011,2096.6316,781.0897,2,38,1,21,14,DoS Hulk
2026-06-20 10:57:42,192.168.1.172,45.166.188.145,59001,8080,17,174285,138,5,284631,18269,1737957.9425,820.4952,2118.1818,613.9546,1,188,8,17,11,DDoS
2026-06-20 09:10:04,192.168.2.90,19.221.73.227,43501,21,6,391324,63,36,13877,15224,74365.4874,252.9873,293.9495,139.0154,4,10,4,14,80,FTP-Patator
2026-06-20 10:53:27,192.168.1.4,192.247.110.233,59040,80,6,1004143,73,20,21943,27697,49435.19,92.6163,533.7634,234.7145,0,2,1,2,6,BENIGN
2026-06-20 10:00:48,192.168.1.157,28.26.175.245,55032,993,6,216994,53,8,10380,1806,56158.2348,281.1138,199.7705,73.581,0,1,0,2,8,BENIGN
2026-06-20 09:53:45,192.168.3.43,22.153.17.43,23602,53,6,940291,18,4,20080,15282,37607.5066,23.397,1607.3636,778.1695,1,3,0,2,14,BENIGN
2026-06-20 11:37:22,192.168.1.58,160.110.59.74,3799,22,6,1991908,57,64,18765,5218,12040.2147,60.7458,198.2066,70.3922,2,0,1,0,15,BENIGN
2026-06-20 09:22:22,192.168.2.226,74.68.183.10,46315,443,17,83629,764,25,462699,11047,5664853.1012,9434.5263,600.4385,220.5122,1,31,4,20,37,DDoS
2026-06-20 14:03:17,192.168.3.144,155.179.28.113,29413,8080,6,194979,100,16,52024,7666,306135.5325,594.9359,514.569,188.0488,1,138,4,5,11,DDoS
2026-06-20 14:23:15,192.168.0.130,67.2.254.192,42900,639,6,51722,1,1,378,86,8971.0375,38.6683,232.0,109.3801,3,9,3,1,1,PortScan
2026-06-20 15:10:22,192.168.3.179,157.167.226.96,37049,993,6,131246,40,46,18622,19436,289974.5516,655.2581,442.5349,172.8171,0,2,0,0,6,BENIGN
2026-06-20 10:41:05,192.168.1.143,47.97.135.229,31508,400,17,36129,3,3,85,235,8857.1508,166.0716,53.3333,19.3015,0,9,8,0,1,PortScan
2026-06-20 13:59:08,192.168.0.171,53.208.116.39,22370,801,6,11119,7,2,517,261,69970.3211,809.4253,86.4444,29.0712,3,5,5,0,1,PortScan
2026-06-20 11:22:45,192.168.0.188,39.243.99.3,13881,53,6,1242419,74,46,8839,4076,10395.0439,96.5858,107.625,43.3103,2,3,1,2,13,BENIGN
2026-06-20 08:30:45,192.168.2.15,185.54.156.176,64062,22,6,298850,100,16,36404,24564,204008.7,388.1546,525.5862,194.7611,2,21,8,4,71,SSH-Patator
2026-06-20 09:32:18,192.168.3.79,176.89.7.217,22735,21,6,458275,24,14,36297,44768,176891.6044,82.9196,2133.2895,762.4594,3,19,7,14,54,FTP-Patator
2026-06-20 12:34:44,192.168.3.198,11.127.243.93,61688,80,6,156752,773,26,389112,3491,2504612.3813,5097.2236,491.368,220.835,2,62,0,17,0,DDoS
2026-06-20 12:01:19,192.168.1.29,95.81.21.42,55115,53,17,117154,52,60,15322,17502,280178.2269,956.0066,293.0714,108.0581,0,2,1,3,4,BENIGN
2026-06-20 14:15:51,192.168.1.126,99.121.9.18,60660,995,17,1159645,4,28,20574,1811,19303.3213,27.5947,699.5312,310.0317,1,3,1,0,6,BENIGN
2026-06-20 14:19:27,192.168.0.28,102.80.83.200,21034,995,6,136951,9,64,17641,16783,251359.9755,533.0374,471.5616,142.4765,0,0,0,0,7,BENIGN
2026-06-20 13:19:44,192.168.0.113,95.97.61.9,40560,25,6,191676,20,61,7307,18335,133777.8334,422.5881,316.5679,88.7969,1,1,1,2,14,BENIGN
2026-06-20 08:04:04,192.168.0.57,21.223.219.56,47515,8080,6,225013,276,5,220697,14198,1043917.4625,1248.8167,835.9253,305.1511,1,108,0,15,47,DoS Hulk
2026-06-20 13:32:24,192.168.1.115,187.88.153.57,19021,25,17,484381,80,26,14201,27623,86345.253,218.836,394.566,111.2304,2,2,1,1,14,BENIGN
2026-06-20 08:54:20,192.168.3.75,19.122.215.35,58812,22,6,1722091,29,41,20822,5858,15492.7934,40.6483,381.1429,134.6086,0,1,1,2,11,BENIGN
2026-06-20 08:58:32,192.168.2.14,137.151.138.53,15346,80,6,59800,72,63,304531,56660,6039983.2776,2257.5251,2675.4889,1013.6466,1,105,7,28,83,DoS Hulk
2026-06-20 10:06:51,192.168.2.113,178.148.248.215,27689,993,6,1025807,76,30,21093,548,21096.561,103.3333,204.1604,71.2678,0,0,1,3,5,BENIGN
2026-06-20 10:35:19,192.168.3.174,186.146.123.200,34896,993,6,694736,39,27,22295,25246,68430.3102,95.0001,720.3182,146.7281,0,3,1,0,5,BENIGN
2026-06-20 14:59:46,192.168.1.177,15.14.142.190,5391,110,6,376099,79,45,2243,26818,77269.5487,329.7004,234.3629,78.45,0,2,0,0,6,BENIGN
2026-06-20 14:09:49,192.168.0.85,68.20.201.151,19612,443,6,144974,75,62,8917,23464,223357.2917,944.997,236.3577,45.5755,2,0,0,1,1,BENIGN
2026-06-20 14:01:25,192.168.2.61,55.4.112.151,24537,443,6,184220,149,15,684378,27785,3865828.9002,890.2399,4342.4573,2114.1705,2,31,2,11,79,DDoS
2026-06-20 10:53:53,192.168.3.134,148.249.24.36,7842,80,6,346781,498,76,413218,75474,1409223.6887,1655.2233,851.3798,368.2418,4,81,3,33,4,DoS Hulk
2026-06-20 10:15:31,192.168.3.123,146.79.153.103,8728,995,6,1047763,43,60,9915,17624,26283.6157,98.3047,267.3689,123.6804,0,2,0,1,6,BENIGN
2026-06-20 12:40:19,192.168.3.163,113.128.95.123,33008,144,6,51302,5,1,253,79,6471.4826,116.9545,55.3333,20.3946,2,9,2,1,1,PortScan
2026-06-20 08:55:58,192.168.1.190,50.13.132.204,52967,22,6,381012,73,36,24218,59205,218951.1092,286.0802,765.3486,283.1721,1,25,0,12,96,SSH-Patator
2026-06-20 14:44:25,192.168.3.250,219.242.145.174,33759,443,6,73781,647,15,178305,2105,2445209.4713,8972.4997,272.5227,89.0415,1,154,1,9,68,DDoS
2026-06-20 11:43:14,192.168.0.45,207.141.131.238,40434,110,6,1270561,54,39,24677,1271,20422.4748,73.196,279.0108,140.8638,2,3,1,0,2,BENIGN
2026-06-20 08:59:37,192.168.0.238,167.97.157.180,42229,443,6,143167,112,8,78400,18761,678654.9973,838.182,809.675,292.1862,1,38,6,18,78,DDoS
2026-06-20 13:23:34,192.168.3.117,13.229.3.6,19752,646,6,33887,7,3,156,12,4957.6534,295.0984,16.8,4.357,2,4,3,1,3,PortScan
2026-06-20 09:11:34,192.168.3.51,181.141.14.17,64001,443,6,823725,32,32,16257,3155,23566.1173,77.6958,303.3125,120.1433,0,3,0,1,3,BENIGN
2026-06-20 12:00:32,192.168.1.228,124.99.188.213,60470,21,17,421906,17,47,27727,24559,123928.0788,151.6926,816.9688,355.5047,3,14,9,14,16,FTP-Patator
2026-06-20 12:22:09,192.168.2.178,139.194.10.51,39418,995,17,1751218,17,32,19539,4607,13788.1178,27.9805,492.7755,183.1785,0,3,1,0,11,BENIGN
2026-06-20 14:09:04,192.168.2.198,211.41.109.163,22755,21,6,529425,27,84,27842,25827,101372.2435,209.6614,483.5045,125.599,1,7,6,10,93,FTP-Patator
2026-06-20 08:08:53,192.168.2.212,218.215.163.97,57465,53,6,1619719,54,37,3121,29725,20278.8261,56.1826,360.9451,114.2436,1,1,0,0,12,BENIGN
2026-06-20 13:40:45,192.168.2.41,193.3.30.156,60601,443,17,1840904,27,70,15323,10088,13803.5443,52.6915,261.9691,95.9239,2,3,0,0,7,BENIGN
2026-06-20 11:41:34,192.168.2.16,174.82.38.135,5114,993,6,1365986,59,20,19220,8482,20279.8565,57.8337,350.6582,109.8383,2,2,0,1,11,BENIGN
2026-06-20 12:34:05,192.168.2.147,162.106.147.187,49500,443,6,1182517,192,130,39566,168593,176030.4503,272.3005,646.4565,229.8206,4,10,4,24,59,Bot
2026-06-20 09:53:07,192.168.3.114,204.84.52.131,21315,53,17,1980368,59,8,10536,7951,9335.1337,33.8321,275.9254,121.6911,2,0,0,2,13,BENIGN
2026-06-20 13:24:27,192.168.1.78,151.85.29.173,63955,995,6,609787,40,60,6805,5408,20028.305,163.9917,122.13,34.1725,0,0,1,0,1,BENIGN
2026-06-20 13:26:55,192.168.3.98,27.172.220.97,18976,80,6,188505,555,75,573885,60567,3365703.8275,3342.0864,1007.0667,466.5438,0,32,7,4,34,DoS Hulk
2026-06-20 13:13:02,192.168.2.210,101.229.124.23,53518,443,6,73036,606,17,284648,24628,4234569.2535,8530.04,496.4302,178.4375,2,132,4,3,43,DDoS
2026-06-20 11:11:21,192.168.1.15,24.147.33.165,25938,53,6,1749528,73,31,6114,17470,13480.2072,59.4446,226.7692,41.2798,2,3,0,0,15,BENIGN
2026-06-20 11:46:16,192.168.0.216,45.116.231.4,28641,22,6,1132834,30,24,22781,24916,42104.1388,47.6681,883.2778,302.1295,2,2,0,3,4,BENIGN
2026-06-20 15:52:29,192.168.2.64,77.205.143.213,41367,990,6,25593,7,0,70,5,2930.4888,273.5123,10.7143,3.5165,2,5,3,0,3,PortScan
2026-06-20 08:22:56,192.168.3.81,132.137.32.229,55234,443,6,133844,14,58,6593,13424,149554.7055,537.9397,278.0139,88.9104,0,0,1,3,5,BENIGN
2026-06-20 09:47:30,192.168.0.61,188.20.106.127,48372,22,6,380565,75,66,1249,23325,64572.4121,370.5018,174.2837,78.1732,1,1,0,1,2,BENIGN
2026-06-20 09:46:42,192.168.1.191,15.5.190.149,46484,53,6,1554449,58,11,15660,5183,13408.6097,44.3887,302.0725,122.141,0,2,1,0,2,BENIGN
2026-06-20 08:34:29,192.168.2.136,114.148.15.21,32042,995,6,681915,49,20,8133,4163,18031.5728,101.1856,178.2029,52.2471,2,0,0,2,13,BENIGN
2026-06-20 09:54:11,192.168.0.165,185.86.14.111,24235,995,6,807634,76,41,3835,24761,35407.1275,144.8676,244.4103,57.4967,2,3,0,3,10,BENIGN
2026-06-20 12:38:47,192.168.2.248,85.9.237.235,16681,80,6,302203,568,12,121551,38256,528806.7954,1919.2397,275.5293,105.6868,0,120,2,30,73,DoS Hulk
2026-06-20 14:49:10,192.168.1.91,17.151.135.212,42350,694,6,52643,6,1,125,54,3400.2621,132.9711,25.5714,11.4924,3,6,5,1,0,PortScan
2026-06-20 14:16:14,192.168.3.246,212.4.177.25,38574,80,6,981537,30,6,20915,24164,45926.9493,36.6772,1252.1944,600.3238,1,1,1,0,15,BENIGN
2026-06-20 10:23:51,192.168.0.94,136.155.15.55,36788,443,6,1815707,22,35,14922,803,8660.5383,31.3927,275.8772,85.534,0,3,0,1,8,BENIGN
2026-06-20 09:29:38,192.168.0.190,59.121.89.88,60571,21,6,57933,67,52,35170,14901,864291.5092,2054.097,420.7647,169.7898,4,24,9,17,72,FTP-Patator
2026-06-20 09:41:14,192.168.0.196,60.238.100.224,29567,143,6,984090,8,68,22302,24191,47244.6626,77.2287,611.75,277.2662,0,0,1,2,5,BENIGN
2026-06-20 08:28:45,192.168.1.199,175.48.202.240,11496,993,6,292868,41,31,7722,17508,86148.0257,245.8445,350.4167,88.9886,0,3,0,0,8,BENIGN
2026-06-20 11:01:06,192.168.3.114,28.235.58.184,32669,25,17,750174,38,56,15553,21758,49736.4611,125.3043,396.9255,173.8968,1,2,0,0,10,BENIGN
2026-06-20 09:49:58,192.168.3.248,164.44.252.120,26914,80,17,226486,598,29,228417,11885,1061001.563,2768.383,383.2568,90.5723,1,70,3,5,60,DDoS
2026-06-20 15:26:17,192.168.1.168,157.81.49.208,24115,6667,17,683829,129,159,38932,6908,67034.3024,421.1579,159.1667,55.4084,0,7,0,2,11,Bot
2026-06-20 09:08:47,192.168.3.131,113.241.242.193,10381,443,6,1514915,51,9,1137,21794,15136.8229,39.6062,382.1833,125.369,1,0,0,3,8,BENIGN
2026-06-20 13:07:27,192.168.3.107,36.103.104.147,55330,53,17,229248,54,16,13396,1176,63564.3495,305.3462,208.1714,93.6153,0,1,0,0,5,BENIGN
2026-06-20 10:09:37,192.168.1.244,192.58.2.18,45133,143,17,1247293,40,36,19478,14433,27187.6776,60.932,446.1974,179.0427,0,3,0,0,1,BENIGN
2026-06-20 15:20:57,192.168.3.163,68.17.94.188,18586,993,6,1603103,12,23,677,18543,11989.2484,21.8327,549.1429,190.8447,2,2,1,1,9,BENIGN
2026-06-20 11:47:01,192.168.0.194,179.48.3.193,54862,110,6,1990082,74,61,17460,22730,20195.1477,67.8364,297.7037,138.1375,2,3,1,1,7,BENIGN
2026-06-20 13:17:55,192.168.2.236,31.130.78.100,41902,110,6,210741,35,49,22102,23768,217660.5407,398.5935,546.0714,175.1154,1,1,1,0,10,BENIGN
2026-06-20 10:58:27,192.168.0.143,55.162.28.13,10867,110,17,1292129,46,67,3991,23582,21339.2007,87.4526,244.0088,76.2148,0,1,1,1,3,BENIGN
2026-06-20 11:24:48,192.168.3.62,168.30.254.67,34706,80,6,19228,537,30,550204,15100,29400041.606,29488.2463,997.0088,513.2486,2,162,2,19,39,DDoS
2026-06-20 12:52:07,192.168.3.19,178.197.154.229,41102,995,6,1769268,60,6,22908,24929,27037.7354,37.3036,724.803,204.8035,0,2,0,3,10,BENIGN
2026-06-20 15:37:39,192.168.1.25,87.168.192.146,27756,110,6,893479,29,8,16896,28614,50935.7243,41.4112,1230.0,449.0613,2,0,1,0,14,BENIGN
2026-06-20 11:29:09,192.168.1.30,128.167.96.190,25027,993,6,640010,70,30,19834,22305,65841.1587,156.2476,421.39,201.6964,0,2,0,1,1,BENIGN
2026-06-20 10:37:41,192.168.3.80,72.225.175.149,64373,8080,17,150444,401,6,127073,34870,1076433.7561,2705.3256,397.8943,166.0777,2,118,6,24,67,DoS Hulk
2026-06-20 08:41:21,192.168.0.75,41.86.38.138,4708,22,6,427011,16,69,10581,10231,48738.7913,199.0581,244.8471,126.2125,1,3,1,0,15,BENIGN
2026-06-20 10:02:14,192.168.3.193,98.31.136.157,48377,443,6,1118062,19,56,18079,27827,41058.5459,67.0804,612.08,199.1242,2,3,0,0,15,BENIGN
2026-06-20 14:28:57,192.168.3.249,118.208.70.157,36453,25,17,1639196,17,37,4465,22642,16536.7656,32.943,501.9815,219.5868,1,0,0,3,15,BENIGN
2026-06-20 10:03:13,192.168.3.220,147.221.172.85,42780,8080,6,1411545,67,166,163798,84544,175936.2968,165.0674,1065.8455,490.3398,1,9,3,31,134,Bot
2026-06-20 12:56:49,192.168.1.23,73.20.128.242,24938,53,6,760963,17,37,16836,4633,28212.9355,70.9627,397.5741,126.2983,1,3,1,1,6,BENIGN
2026-06-20 12:49:44,192.168.2.168,32.170.182.3,41153,110,6,1418165,31,68,1148,16042,12121.2976,69.8085,173.6364,66.7938,0,1,1,2,13,BENIGN
2026-06-20 15:58:22,192.168.1.51,202.209.121.191,61159,53,17,14522,58,16,20422,4916,1744800.9916,5095.7168,342.4054,99.4819,1,3,1,3,13,BENIGN
2026-06-20 09:53:54,192.168.1.235,13.107.241.168,16851,995,17,1836839,57,27,9646,23431,18007.5663,45.7307,393.7738,78.8907,0,3,0,2,4,BENIGN
2026-06-20 13:25:58,192.168.3.184,176.8.44.245,26381,993,6,1376639,57,10,4772,4232,6540.5673,48.6693,134.3881,43.2097,1,2,0,3,8,BENIGN
2026-06-20 10:36:04,192.168.0.106,156.220.57.96,12661,993,6,479509,6,44,12479,870,27838.8935,104.2733,266.98,66.6609,2,0,1,1,15,BENIGN
2026-06-20 14:02:31,192.168.2.40,140.157.34.251,17336,443,17,797868,52,63,18633,25049,54748.4045,144.1341,379.8435,144.415,1,2,1,1,14,BENIGN
2026-06-20 15:35:02,192.168.2.70,172.241.238.128,4147,995,17,649629,65,37,10029,5643,24124.5388,157.0127,153.6471,65.3181,2,0,0,3,4,BENIGN
2026-06-20 15:20:09,192.168.0.31,152.69.182.182,5135,22,6,1476478,75,35,20912,20848,28283.5234,74.5016,379.6364,130.9327,2,0,0,2,6,BENIGN
2026-06-20 12:12:13,192.168.0.100,143.219.159.171,4068,110,6,597453,34,40,19925,4313,40568.8816,123.8591,327.5405,118.8377,2,0,1,3,15,BENIGN
2026-06-20 11:51:09,192.168.0.139,219.31.96.165,5531,71,6,15235,8,1,175,246,27633.7381,590.745,46.7778,12.1992,3,8,1,1,4,PortScan
2026-06-20 08:25:28,192.168.1.221,54.185.80.130,21535,8080,17,277263,177,41,150782,35389,671459.9496,786.2571,853.9954,279.9909,3,98,1,9,83,DoS Hulk
2026-06-20 12:34:22,192.168.3.131,102.195.244.51,62748,312,6,53970,1,1,412,232,11932.5551,37.0576,322.0,93.384,2,7,4,0,1,PortScan
2026-06-20 08:40:27,192.168.1.103,60.163.51.210,16178,80,17,29194,568,15,193520,24028,7451805.1654,19969.8568,373.1527,87.2538,2,90,2,33,40,DoS Hulk
2026-06-20 11:40:49,192.168.1.219,104.8.93.85,9748,53,6,1456876,27,45,13486,20972,23651.9786,49.4208,478.5833,99.1523,2,1,1,1,9,BENIGN
2026-06-20 14:11:48,192.168.3.153,35.19.136.216,13158,110,17,533292,33,20,21801,24122,86112.2987,99.3827,866.4717,302.3291,1,1,0,2,15,BENIGN
2026-06-20 13:05:16,192.168.3.133,219.55.150.98,59489,110,6,157745,19,29,19363,10501,189318.2034,304.2886,622.1667,162.6725,2,0,0,0,9,BENIGN
2026-06-20 11:41:21,192.168.0.94,46.195.203.27,41465,143,6,1733580,69,53,22439,21784,25509.639,70.3746,362.4836,89.6989,2,2,1,0,6,BENIGN
2026-06-20 12:24:06,192.168.3.192,190.212.212.19,46100,995,6,320546,6,30,8878,17435,82088.0622,112.3084,730.9167,234.0021,0,1,0,2,12,BENIGN
2026-06-20 14:12:16,192.168.1.84,189.0.167.82,46612,110,6,968037,17,51,3196,29075,33336.5357,70.2452,474.5735,178.985,0,3,1,0,1,BENIGN
2026-06-20 12:44:56,192.168.0.81,155.53.126.176,20613,95,17,54837,1,3,404,278,12436.8583,72.9435,170.5,67.9946,1,5,8,0,0,PortScan
2026-06-20 14:00:48,192.168.1.253,164.142.251.82,36202,536,17,14136,8,2,337,33,26174.3067,707.4137,37.0,10.7583,3,7,2,1,3,PortScan
2026-06-20 09:51:08,192.168.0.242,29.91.107.186,20708,995,6,890279,35,21,12369,3347,17652.8931,62.9016,280.6429,89.5694,1,3,0,0,1,BENIGN
2026-06-20 08:17:17,192.168.2.72,68.194.96.45,16287,443,6,1861246,13,3,19474,14631,18323.7466,8.5964,2131.5625,624.0111,2,1,1,0,4,BENIGN
2026-06-20 14:07:24,192.168.2.92,38.247.227.164,11635,1018,6,8761,3,2,341,254,67914.6216,570.7111,119.0,50.7646,3,6,8,0,1,PortScan
2026-06-20 12:28:40,192.168.0.160,185.99.60.113,44339,143,6,901354,38,56,23274,28528,57471.3154,104.2875,551.0851,150.0392,2,1,0,1,7,BENIGN
2026-06-20 12:42:05,192.168.1.107,155.237.73.168,13149,110,6,1965481,73,8,20826,28580,25136.8495,41.2113,609.9506,151.5015,1,1,0,0,8,BENIGN
2026-06-20 10:06:23,192.168.0.103,88.78.120.177,38462,53,6,204855,17,7,8819,15068,116604.4275,117.156,995.2917,378.6691,0,3,1,1,12,BENIGN
2026-06-20 10:04:45,192.168.3.90,198.0.216.195,26493,8080,6,479655,200,34,684919,28299,1486939.5712,487.8506,3047.9402,1443.6687,2,13,7,22,29,DoS Hulk
2026-06-20 12:07:57,192.168.1.149,153.66.176.102,56889,66,6,20955,4,0,318,235,26389.8831,190.8852,138.25,40.8643,3,12,1,1,3,PortScan
2026-06-20 14:09:10,192.168.1.252,18.214.160.34,62803,53,6,116371,67,35,13936,28600,365520.6194,876.507,417.0196,131.8329,2,2,1,0,7,BENIGN
2026-06-20 13:26:44,192.168.3.142,140.195.3.236,2523,8080,17,28814,597,76,489047,33246,18126362.185,23356.7016,776.0669,376.3397,2,28,3,21,47,DoS Hulk
2026-06-20 12:18:37,192.168.1.205,158.74.123.230,9519,53,6,240461,60,19,11521,17694,121495.7935,328.5356,369.8101,109.0159,2,0,1,2,12,BENIGN
2026-06-20 09:12:29,192.168.0.103,96.180.24.191,20867,110,6,1511405,15,43,6804,23473,20032.354,38.3749,522.0172,181.5125,1,2,0,0,8,BENIGN
2026-06-20 12:37:32,192.168.1.220,121.68.99.91,38953,80,17,174420,750,9,561769,11221,3285116.3857,4351.5652,754.9275,239.9997,2,144,4,19,19,DDoS
2026-06-20 09:32:23,192.168.2.206,23.171.103.118,7637,8080,6,377177,363,44,562349,22568,1550775.8957,1079.069,1437.1425,536.5886,4,19,3,28,96,DoS Hulk
2026-06-20 09:15:55,192.168.2.70,174.154.86.34,13379,995,17,733130,66,45,17908,23759,56834.395,151.4056,375.3784,139.798,0,0,1,0,1,BENIGN
2026-06-20 15:33:50,192.168.2.26,141.178.138.146,38763,8080,6,128937,277,8,176788,19539,1522658.3525,2210.3818,688.8667,144.2096,0,138,7,19,26,DDoS
2026-06-20 12:55:48,192.168.0.157,207.2.196.202,11270,993,6,251851,6,6,19488,17632,147388.7338,47.6472,3093.3333,1020.5234,2,3,1,0,6,BENIGN
2026-06-20 14:55:35,192.168.1.185,73.230.177.31,33301,22,6,268008,37,125,21283,68470,334889.257,604.4596,554.0309,245.4723,1,4,7,9,76,SSH-Patator
2026-06-20 12:08:44,192.168.2.2,159.61.206.155,4881,80,17,162743,60,10,399830,44638,2731103.6419,430.126,6349.5429,2705.8103,4,11,5,39,63,DoS Hulk
2026-06-20 14:09:02,192.168.0.94,212.133.2.15,3579,617,6,50741,8,2,498,194,13637.8865,197.0793,69.2,29.4967,1,9,2,0,1,PortScan
2026-06-20 15:24:22,192.168.3.172,180.205.130.175,5023,835,6,21534,4,0,535,258,36825.4853,185.7528,198.25,58.4292,0,12,5,0,1,PortScan
2026-06-20 15:01:17,192.168.1.181,210.45.54.175,62282,993,6,344267,28,28,17211,22393,115038.6183,162.6644,707.2143,352.0818,2,0,1,2,12,BENIGN
2026-06-20 09:23:03,192.168.1.136,143.81.44.128,43861,22,6,739714,41,52,19358,1350,27994.6033,125.7243,222.6667,95.5812,2,3,1,3,14,BENIGN
2026-06-20 14:03:52,192.168.0.41,191.233.208.136,20752,993,6,1948550,52,25,22935,19040,21541.6592,39.5166,545.1299,121.1036,0,0,1,1,3,BENIGN
2026-06-20 11:48:06,192.168.2.83,190.146.196.26,28042,995,17,220704,38,22,21159,21791,194604.5382,271.8573,715.8333,228.5442,1,0,1,3,2,BENIGN
2026-06-20 08:07:23,192.168.1.37,71.128.242.86,53033,53,6,1756176,56,48,8441,10378,10715.8964,59.2196,180.9519,71.9607,1,0,1,3,8,BENIGN
2026-06-20 11:22:53,192.168.1.124,127.74.5.22,56509,80,6,389224,525,63,301092,26792,842404.3738,1510.6982,557.6259,209.0879,1,31,3,9,66,DoS Hulk
2026-06-20 15:17:14,192.168.1.236,132.61.155.139,56620,22,6,205392,69,10,15130,7117,108314.8321,384.6304,281.6076,100.6336,0,0,0,2,5,BENIGN
2026-06-20 08:05:19,192.168.0.73,26.72.159.71,62064,993,6,593188,9,8,12548,25674,64434.8841,28.6587,2248.3529,831.6985,1,2,1,0,12,BENIGN
2026-06-20 12:15:02,192.168.2.211,95.241.9.247,22897,143,6,1096240,9,4,1443,22543,21880.2452,11.8587,1845.0769,713.4084,1,0,1,0,6,BENIGN
2026-06-20 08:00:37,192.168.2.57,72.253.119.49,44648,143,6,1353961,61,45,14984,15677,22645.4085,78.2888,289.2547,129.9194,2,2,0,0,8,BENIGN
2026-06-20 14:51:00,192.168.1.215,124.180.57.38,20528,440,17,26166,3,0,68,32,3821.7534,114.6526,33.3333,13.8208,2,10,8,0,4,PortScan
2026-06-20 15:17:47,192.168.0.105,90.246.86.238,46728,80,6,1232017,65,52,21257,15060,29477.6777,94.9662,310.4017,107.6724,2,2,1,1,3,BENIGN
2026-06-20 14:41:59,192.168.0.11,70.237.49.123,63150,995,6,605929,3,58,2899,17074,32962.6078,100.6719,327.4262,153.8054,2,3,1,3,1,BENIGN
2026-06-20 15:46:32,192.168.1.42,149.220.216.116,7267,995,6,1353348,56,12,5073,6567,8600.892,50.2458,171.1765,58.8504,1,1,1,0,1,BENIGN
2026-06-20 12:54:59,192.168.1.8,25.13.79.26,19304,8080,17,40427,206,23,127952,510,3177628.8124,5664.5311,560.9694,225.6154,0,122,4,12,29,DDoS
2026-06-20 14:14:07,192.168.1.223,191.109.3.216,56758,8080,6,386355,455,80,84258,4970,230948.2212,1384.7368,166.7813,74.328,3,61,0,0,10,DoS Hulk
2026-06-20 09:30:41,192.168.0.201,31.85.25.219,18824,53,17,1381028,65,7,14221,20081,24838.0192,52.1351,476.4167,190.5892,2,3,0,3,3,BENIGN
2026-06-20 13:31:14,192.168.3.245,127.219.166.237,23811,995,6,992207,76,7,13646,6401,20204.4533,83.6519,241.5301,113.2224,1,1,0,0,11,BENIGN
2026-06-20 10:09:56,192.168.3.235,76.119.217.16,42256,995,6,130026,20,20,15841,20411,278805.7773,307.6308,906.3,270.4079,1,2,0,2,6,BENIGN
2026-06-20 12:30:25,192.168.2.85,201.40.95.69,6916,6667,17,4225300,136,145,112213,214001,77204.9322,66.5042,1160.9039,312.6449,5,14,5,38,153,Bot
2026-06-20 12:59:02,192.168.0.75,14.150.206.83,6680,22,6,1198615,23,3,11229,18362,24687.6603,21.6917,1138.1154,452.5014,1,2,1,2,2,BENIGN
2026-06-20 09:37:32,192.168.2.98,61.174.81.183,25515,305,6,51028,7,2,387,0,7584.0715,176.3738,43.0,12.9406,2,10,7,1,2,PortScan
2026-06-20 11:01:12,192.168.3.70,220.192.160.60,23665,22,6,102663,35,33,17488,3391,203374.1465,662.3613,307.0441,113.8293,1,2,0,3,2,BENIGN
2026-06-20 08:55:59,192.168.1.106,145.217.221.76,15976,8080,6,230683,567,21,238343,24815,1140777.6039,2548.9525,447.5476,102.6009,1,97,0,40,63,DoS Hulk
2026-06-20 12:20:36,192.168.0.126,172.84.195.114,47023,8080,6,52951,533,63,417250,28857,8424902.2681,11255.6892,748.5017,317.8477,1,115,8,14,6,DoS Hulk
2026-06-20 12:29:43,192.168.0.93,138.64.27.101,22163,511,6,15267,8,0,257,50,20108.7313,524.006,38.375,13.6263,2,3,1,1,3,PortScan
2026-06-20 09:28:31,192.168.0.13,113.80.196.128,36621,995,6,1906225,50,62,22200,12964,18446.9305,58.7549,313.9643,119.6101,2,3,0,2,10,BENIGN
2026-06-20 11:43:38,192.168.2.70,189.11.82.176,13859,25,6,1338253,65,52,10373,25998,27177.9701,87.4274,310.8632,62.2131,1,3,0,0,2,BENIGN
2026-06-20 15:07:36,192.168.0.110,14.216.23.222,3007,995,17,1411146,40,34,11423,22280,23883.4252,52.4396,455.4459,191.1342,1,2,1,3,7,BENIGN
2026-06-20 11:10:11,192.168.0.11,184.227.239.176,8078,143,6,442043,64,7,6359,7215,30707.4199,160.6179,191.1831,109.5831,1,3,0,0,1,BENIGN
